scl-CEMV220  V199   K803  00 59 46.25 -33 40 07.0 0.5736596 -- 20.434 20.108 19.650 1.390 1.064 0.730 0 1 RRab
scl-CEMV222  V343   ----- 00 59 47.36 -33 21 15.1 0.281550  -- 20.421 20.242 19.925 0.629 0.515 0.281 0 1 RRc
scl-CEMV223  K1261  ----- 00 59 47.35 -33 35 31.0 0.6303811 -- 20.625 20.262 19.695 0.752 0.584 0.410 0 1 RRab
scl-CEMV225  K1139  ----- 00 59 48.38 -33 38 17.7 0.51894376 -- 20.452 20.171 19.731 1.529 1.225 0.700 0 1 RRab
scl-CEMV226  V197   K811  00 59 48.68 -33 39 45.7 0.3631409 -- 20.470 20.178 19.740 0.538 0.423 0.244 0 1 RRc
scl-CEMV229  V196   ----- 00 59 49.93 -33 34 00.5 0.678952  -- 20.604 20.183 19.591 0.493 0.402 0.266 0 1 RRab
scl-CEMV230  V102   K3024 00 59 51.07 -33 37 38.9 0.5786639 -- 20.465 20.181 19.669 1.388 0.907 0.372 2 0 RRab
scl-CEMV232  V261   ----- 00 59 51.17 -34 03 32.3 1.155896  :: 20.121 20.062 19.732 1.431 0.805 0.217 1 0 RRab
scl-CEMV233  K59    ----- 00 59 51.32 -33 47 23.5 0.3596490 -- 20.478 20.205 19.773 0.497 0.392 0.244 0 1 RRc
scl-CEMV234  V192   ----- 00 59 51.43 -33 54 18.6 0.5378985 -- 20.519 20.210 19.749 1.057 0.913 0.578 0 1 RRab
scl-CEMV235  V101   K2502 00 59 51.71 -33 40 16.8 0.4874935 -- 20.575 20.230 19.878 1.223 1.067 0.541 3 0 RRab
scl-CEMV236  V191   K377  00 59 51.71 -33 43 14.9 0.29522868 -- 20.354 20.124 19.779 0.600 0.482 0.277 0 1 RRc
scl-CEMV237  V523   K38   00 59 51.65 -33 49 11.7 0.3712308 -- 20.425 20.143 19.689 0.517 0.380 0.292 3 0 RRc
scl-CEMV238  K2455  ----- 00 59 51.75 -33 41 23.8 0.6362323 -- 20.584 20.179 19.616 0.531 0.440 0.228 3 0 RRab
scl-CEMV239  V320   ----- 00 59 52.14 -33 26 51.7 0.6450841 -- 20.379 20.060 19.493 0.880 0.769 0.519 0 1 RRab
scl-CEMV240  V100   K2627 00 59 52.25 -33 41 11.4 0.5750844 -- 20.531 20.166 19.647 1.077 0.874 0.465 0 1 RRab
scl-CEMV242  K2482  ----- 00 59 52.64 -33 40 52.5 0.2678771 -- 20.382 20.197 19.898 0.162 0.142 0.063 4 0 RRc
scl-CEMV243  V99    K406  00 59 52.92 -33 45 44.9 0.5501972 -- 20.547 20.236 19.812 0.940 0.746 0.406 0 1 RRab
scl-CEMV245  V391   ----- 00 59 53.17 -33 22 26.6 0.3371426 -- 20.259 20.038 19.581 0.743 0.595 0.295 0 1 RRc
scl-CEMV246  V190   K2424 00 59 53.24 -33 42 12.3 0.3487864 -- 20.409 20.163 19.731 0.603 0.479 0.321 0 1 RRc
scl-CEMV247  ----   ----- 00 59 53.23 -33 47 51.3 0.5495083 -- 20.200 19.610 18.880 0.890 0.430 0.270 2 0 RRab
scl-CEMV248  V426   ----- 00 59 53.34 -33 50 24.7 0.3505562 -- 20.467 20.213 19.830 0.547 0.433 0.183 0 1 RRc
scl-CEMV249  K3044  ----- 00 59 53.49 -33 36 20.0 0.3539298 -- 20.320 19.997 19.565 0.632 0.429 0.103 2 0 RRd
scl-CEMV250  K116   ----- 00 59 53.56 -33 47 54.5 0.7359427 -- 20.458 20.071 19.527 0.700 0.562 0.369 0 1 RRab
scl-CEMV251  V293   K1823 00 59 53.86 -33 44 19.2 0.2984674 -- 20.493 20.265 19.849 0.599 0.526 0.294 2 0 RRc
scl-CEMV252  V98    K1558 00 59 53.85 -33 46 51.9 0.353666  :: 20.532 20.282 19.784 0.320 0.206 0.258 1 0 RRd
scl-CEMV253  V189   K2575 00 59 54.42 -33 42 25.1 0.6110869 -- 20.400 19.992 19.440 1.010 0.860 0.429 0 1 RRab
scl-CEMV255  V6     K1932 00 59 54.73 -33 45 31.4 0.5060425 -- 20.494 20.174 19.786 1.650 1.280 0.572 0 1 RRab
scl-CEMV256  K2566  ----- 00 59 54.99 -33 42 35.0 0.5835243 -- 20.602 20.223 19.672 1.073 0.880 0.546 0 1 RRab
scl-CEMV257  V96    K1877 00 59 54.99 -33 42 55.5 0.3615180 -- 20.421 20.239 19.731 0.500 0.304 0.255 1 0 RRd
scl-CEMV258  V22    ----- 00 59 55.23 -33 52 54.6 0.3749730 :  20.490 20.218 19.785 0.695 0.514 0.315 1 0 RRd
scl-CEMV259  V188   K3004 00 59 55.49 -33 38 17.9 0.7154865 -- 20.525 20.107 19.493 0.697 0.556 0.524 0 1 RRab
scl-CEMV260  V94    K1899 00 59 55.48 -33 46 08.8 0.6466693 -- 20.320 19.980 19.521 1.122 0.984 0.494 0 1 RRab
scl-CEMV261  ----   ----- 00 59 55.32 -33 52 40.3 0.2698152 -- 20.318 20.148 19.847 0.168 0.128 0.078 4 0 RRc
scl-CEMV262  ----   ----- 00 59 55.33 -33 59 58.1 0.7601662 -- 20.265 19.951 19.379 1.147 0.842 0.518 0 1 RRab
scl-CEMV263  V376   ----- 00 59 55.39 -34 01 32.5 0.548810  -- 20.458 20.149 19.676 0.998 0.757 0.752 0 1 RRab
scl-CEMV264  K1824  ----- 00 59 55.72 -33 44 13.8 0.4753742 :  20.131 19.925 19.440 0.451 0.404 0.241 1 0 RRd
scl-CEMV265  V367   K1491 00 59 55.78 -33 49 21.2 0.3578636 -- 20.459 20.202 19.782 0.548 0.414 0.283 0 1 RRc
scl-CEMV266  V185   ----- 00 59 55.77 -33 52 35.5 0.3759922 -- 20.489 20.182 19.735 0.497 0.465 0.323 2 0 RRd
scl-CEMV267  V229   K1940 00 59 55.88 -33 45 18.7 0.6929440 -- 20.512 20.108 19.530 0.719 0.621 0.363 0 1 RRab
scl-CEMV268  V95    K1873 00 59 56.13 -33 42 57.6 0.29229641 -- 20.405 20.192 19.836 0.670 0.552 0.308 0 1 RRc
scl-CEMV269  V186   K2699 00 59 56.29 -33 39 01.8 0.4848661 -- 20.571 20.142 19.575 1.201 0.640 0.239 3 0 RRab
scl-CEMV271  V187   ----- 00 59 56.61 -33 31 54.2 0.6485459 -- 20.517 20.123 19.581 1.094 0.870 0.560 0 1 RRab
scl-CEMV272  V92    K2555 00 59 56.68 -33 40 43.9 0.5026466 -- 20.489 20.192 19.737 1.579 1.280 0.647 0 1 RRab
scl-CEMV273  K2425  ----- 00 59 56.72 -33 42 06.5 0.8779088 -- 20.375 19.954 19.326 0.399 0.315 0.237 0 0 RRab
scl-CEMV274  V231   K2552 00 59 56.96 -33 41 55.9 0.5344646 -- 20.569 20.244 19.740 1.365 1.117 0.573 0 1 RRab
scl-CEMV275  V93    K3113 00 59 57.36 -33 36 41.1 0.5932547 -- 20.421 20.103 19.630 1.278 0.994 0.690 0 1 RRab
scl-CEMV276  K3019  ----- 00 59 57.37 -33 37 53.8 0.7329675 -- 20.418 20.050 19.472 0.839 0.646 0.362 0 1 RRab
scl-CEMV277  V91    K2450 00 59 57.37 -33 41 32.8 0.6179653 -- 20.426 20.059 19.620 1.190 0.910 0.504 0 1 RRab
scl-CEMV278  V453   K2421 00 59 57.82 -33 42 10.7 0.4083324 -- 20.336 20.034 19.570 0.590 0.481 0.226 0 1 RRc
scl-CEMV279  V89    K1555 00 59 57.77 -33 46 53.7 0.5272423 -- 20.393 20.149 19.692 0.954 0.976 0.829 1 0 RRab
scl-CEMV280  V9     K1566 00 59 58.10 -33 46 37.3 0.5702768 -- 20.404 20.103 19.612 1.263 1.012 0.631 0 1 RRab
scl-CEMV281  V600   ----- 00 59 58.35 -33 25 51.9 0.3335729 -- 20.349 20.123 19.715 0.749 0.586 0.332 3 0 RRc
scl-CEMV282  V454   K1874 00 59 58.41 -33 42 55.4 0.3705825 -- 20.272 20.053 19.631 0.673 0.547 0.267 1 0 RRc
scl-CEMV283  ----   ----- 00 59 58.63 -33 20 42.4 0.400787  -- 20.369 20.105 19.619 0.525 0.416 0.124 0 1 RRc
scl-CEMV287  V88    K2689 00 59 58.83 -33 39 06.4 0.5113434 -- 20.358 20.152 19.720 1.459 1.204 0.789 0 1 RRab
scl-CEMV288  V90    K1411 00 59 58.88 -33 49 19.2 0.6646277 -- 20.352 19.993 19.459 1.245 0.861 0.590 0 1 RRab
scl-CEMV290  V237   K2991 00 59 58.95 -33 38 46.4 0.5526804 -- 20.500 20.218 19.737 1.266 0.907 0.636 2 0 RRab
scl-CEMV291  V507   K2606 00 59 59.05 -33 41 38.2 0.5852241 -- 20.696 20.255 19.714 0.755 0.655 0.517 2 0 RRab
scl-CEMV292  V18    K2639 00 59 59.41 -33 40 44.5 0.28961205 -- 20.418 20.189 19.865 0.614 0.544 0.307 0 1 RRc
scl-CEMV293  V236   K2470 00 59 59.62 -33 40 54.8 0.6934928 -- 20.491 20.101 19.511 0.609 0.404 0.334 5 0 RRab
scl-CEMV294  V87    K2059 00 59 59.77 -33 42 34.6 0.4969421 -- 20.315 20.114 19.761 1.413 1.097 0.639 2 0 RRab
scl-CEMV295  V86    K1546 00 59 59.74 -33 47 12.5 0.5312367 -- 20.481 20.191 19.735 1.471 1.177 0.687 0 1 RRab
scl-CEMV297  V85    K1941 01 00 00.43 -33 45 14.4 0.3656719 -- 20.419 20.130 19.697 0.520 0.415 0.260 0 1 RRc
scl-CEMV298  V470   ----- 01 00 00.74 -33 27 30.4 0.3593493 -- 20.478 20.174 19.674 0.458 0.404 0.200 0 1 RRc
scl-CEMV299  V183   K1838 01 00 00.66 -33 43 43.5 0.7075947 -- 20.300 20.001 19.488 1.218 0.924 0.511 0 1 RRab
scl-CEMV300  ----   ----- 01 00 00.85 -33 31 17.1 0.806830  -- 20.480 20.048 19.435 0.399 0.305 0.204 3 0 RRab
scl-CEMV301  V449   K3016 01 00 00.88 -33 37 55.5 0.3603253 -- 20.456 20.172 19.736 0.579 0.457 0.248 0 1 RRc
scl-CEMV302  V84    K1457 01 00 01.08 -33 47 06.2 0.7177902 -- 20.273 19.976 19.347 1.160 0.984 0.779 0 1 RRab
scl-CEMV304  V386   K1519 01 00 01.53 -33 48 05.0 0.3568514 -- 20.514 20.229 19.825 0.550 0.439 0.226 0 1 RRc
scl-CEMV305  V241   K2545 01 00 01.65 -33 39 04.8 0.6740550 -- 20.359 20.042 19.479 1.135 0.949 0.602 0 1 RRab
scl-CEMV306  V83    K2410 01 00 01.78 -33 42 26.7 0.5318349 -- 20.474 20.167 19.656 1.007 0.907 0.687 5 0 RRab
scl-CEMV307  V384   K1890 01 00 01.57 -33 45 53.1 0.3637599 -- 20.426 20.155 19.723 0.601 0.502 0.303 0 1 RRc
scl-CEMV308  V266   ----- 01 00 01.75 -33 54 42.5 0.6731379 -- 20.456 20.108 19.546 1.011 0.765 0.582 0 1 RRab
scl-CEMV309  K2021  ----- 01 00 02.01 -33 43 27.0 0.6228884 -- 20.556 20.157 19.569 0.586 0.609 0.412 5 0 RRab
scl-CEMV310  V427   K2048 01 00 02.19 -33 42 41.6 0.3583719 -- 20.468 20.189 19.732 0.535 0.495 0.312 1 0 RRd
scl-CEMV311  K2471  ----- 01 00 02.30 -33 40 50.7 0.6488775 -- 20.516 20.142 19.552 0.712 0.731 0.551 5 0 RRab
scl-CEMV312  ----   ----- 01 00 02.29 -34 18 59.9 0.388129  -- 20.364 20.138 19.666 0.607 0.511 0.106 0 1 RRc
scl-CEMV313  V383   K2458 01 00 02.68 -33 41 08.7 0.3576873 -- 20.470 20.170 19.740 0.526 0.403 0.260 0 1 RRc
scl-CEMV314  V440   ----- 01 00 02.99 -33 53 27.7 0.3681475 -- 20.473 20.203 19.718 0.573 0.412 0.307 2 0 RRd
scl-CEMV315  V576   K3104 01 00 03.18 -33 36 58.7 0.3568450 -- 20.481 20.198 19.769 0.494 0.485 0.318 2 0 RRd
scl-CEMV316  V233   K3026 01 00 03.13 -33 37 23.4 0.6454441 -- 20.381 20.064 19.568 1.199 0.963 0.405 0 1 RRab
scl-CEMV318  K3009  ----- 01 00 03.64 -33 37 58.6 0.3601656 -- 20.314 20.057 19.634 0.656 0.594 0.389 2 0 RRc
scl-CEMV319  V446   K2528 01 00 03.57 -33 39 40.4 0.6032386 -- 20.397 20.039 19.472 0.982 0.809 0.660 0 1 RRab
scl-CEMV320  V82    K1914 01 00 03.64 -33 45 48.2 0.5705724 -- 20.619 20.230 19.709 0.617 0.654 0.359 2 0 RRab
scl-CEMV321  V471   ----- 01 00 03.76 -33 19 46.4 0.769715  -- 20.373 19.999 19.399 0.837 0.639 0.456 0 1 RRab
scl-CEMV322  V462   K3143 01 00 04.40 -33 35 08.3 0.3520915 -- 20.543 20.221 19.711 0.401 0.424 0.214 2 0 RRd
scl-CEMV323  V472   ----- 01 00 04.55 -33 22 22.2 0.425006  -- 20.315 20.039 19.588 0.582 0.465 0.303 0 1 RRc
scl-CEMV324  V8     K1830 01 00 04.61 -33 44 00.9 0.5178780 -- 20.551 20.207 19.719 1.380 1.193 0.518 5 0 RRab
scl-CEMV326  V180   K3126 01 00 04.82 -33 35 53.6 0.3529471 -- 20.456 20.202 19.777 0.605 0.458 0.245 0 1 RRc
scl-CEMV327  V309   ----- 01 00 04.88 -33 50 01.2 0.34776708 -- 20.449 20.215 19.775 0.604 0.483 0.301 0 1 RRc
scl-CEMV328  V81    ----- 01 00 04.94 -33 31 36.1 0.5603639 -- 20.548 20.234 19.750 1.321 1.058 0.461 0 1 RRab
scl-CEMV329  V582   ----- 01 00 05.14 -33 58 16.4 0.3462274 -- 20.344 20.124 19.780 0.748 0.590 0.256 0 1 RRc
scl-CEMV330  V79    K1910 01 00 05.38 -33 45 50.2 0.5728221 -- 20.375 20.068 19.664 1.425 0.968 0.570 3 0 RRab
scl-CEMV331  K1470  ----- 01 00 05.36 -33 46 28.7 0.5056240 -- 20.542 20.232 19.775 1.225 0.997 0.696 3 0 RRab
scl-CEMV332  V78    K2004 01 00 05.51 -33 43 38.3 0.5873387 -- 20.306 20.094 19.655 1.539 1.284 0.701 3 0 RRab
scl-CEMV333  V11    K1462 01 00 05.46 -33 46 46.5 0.5610870 -- 20.408 20.084 19.672 1.192 1.166 0.493 5 0 RRab
scl-CEMV335  ----   ----- 01 00 06.09 -33 31 12.0 0.2914306 -- 20.391 20.182 19.863 0.342 0.296 0.180 3 0 RRc
scl-CEMV336  ----   ----- 01 00 06.11 -33 33 09.4 0.5153458 -- 20.419 20.141 19.766 1.044 0.846 0.560 0 1 RRab
scl-CEMV337  K3039  ----- 01 00 05.93 -33 36 21.5 0.6532084 -- 20.299 19.998 19.551 1.101 0.803 0.484 2 0 RRab
scl-CEMV338  K2562  ----- 01 00 05.95 -33 42 26.4 0.3863105 -- 20.388 20.077 19.714 0.543 0.433 0.134 3 0 RRc
scl-CEMV339  V16    K3043 01 00 06.25 -33 36 14.7 0.6239652 -- 20.547 20.216 19.600 0.744 0.624 0.699 0 1 RRab
scl-CEMV340  V179   K2012 01 00 06.27 -33 43 31.5 0.7147808 -- 20.551 20.149 19.559 0.591 0.464 0.300 0 1 RRab
scl-CEMV341  K1997  ----- 01 00 06.34 -33 43 45.4 0.6267700 -- 20.452 20.132 19.643 1.092 0.831 0.468 3 0 RRab
scl-CEMV342  V368   K1930 01 00 06.33 -33 45 20.8 0.6111152 -- 20.562 20.256 19.744 0.788 0.549 0.312 2 0 RRab
scl-CEMV344  V77    K3125 01 00 06.37 -33 35 53.9 0.5331300 -- 20.429 20.114 19.645 1.353 1.038 0.607 0 1 RRab
scl-CEMV345  K1875  ----- 01 00 06.63 -33 42 47.4 0.4997649 -- 20.407 20.159 19.772 1.671 1.321 0.655 2 0 RRab
scl-CEMV348  K2467  ----- 01 00 07.51 -33 40 50.5 0.3580700 -- 20.452 20.130 19.750 0.502 0.397 0.287 3 0 RRc
scl-CEMV349  V5     K2422 01 00 07.53 -33 42 00.8 0.4844792 -- 20.490 20.189 19.790 1.561 1.234 0.652 0 1 RRab
scl-CEMV350  V366   K1446 01 00 07.89 -33 47 27.2 0.7732298 -- 20.314 19.924 19.340 0.633 0.526 0.286 3 0 RRab
scl-CEMV351  V75    K2058 01 00 08.25 -33 42 26.9 0.5034606 -- 20.428 20.167 19.750 1.368 1.037 0.558 3 0 RRab
scl-CEMV352  V406   K2423 01 00 08.96 -33 41 58.3 0.3585263 -- 20.350 19.976 19.499 0.429 0.352 0.209 2 0 RRd
scl-CEMV353  V434   ----- 01 00 08.92 -33 50 36.6 0.3603761 -- 20.434 20.161 19.683 0.529 0.363 0.265 2 0 RRd
scl-CEMV354  K1482  ----- 01 00 09.04 -33 46 18.6 0.29809993 -- 20.395 20.174 19.864 0.914 0.782 0.486 0 1 RRc
scl-CEMV355  V447   K4308 01 00 09.33 -33 39 35.1 0.3589562 -- 20.471 20.190 19.774 0.522 0.424 0.269 0 1 RRc
scl-CEMV356  K4353  ----- 01 00 09.37 -33 41 40.2 0.3598143 -- 20.469 20.157 19.705 0.484 0.324 0.321 2 0 RRd
scl-CEMV357  V108   K1943 01 00 09.34 -33 45 01.1 0.5511718 -- 20.402 20.116 19.762 1.199 0.735 0.445 1 0 RRab
scl-CEMV358  V346   K3931 01 00 09.51 -33 42 45.4 0.3598332 -- 20.486 20.233 19.805 0.621 0.377 0.244 2 0 RRd
scl-CEMV359  V381   K3916 01 00 10.42 -33 43 13.5 0.30499197 -- 20.346 20.136 19.789 0.635 0.563 0.274 3 0 RRc
scl-CEMV360  V268   K1553 01 00 10.32 -33 46 42.8 0.7163808 -- 20.458 20.073 19.486 0.832 0.641 0.452 0 1 RRab
scl-CEMV361  V176   K1424 01 00 10.23 -33 48 31.1 0.6122715 -- 20.363 20.060 19.595 1.439 1.093 0.694 3 0 RRab
scl-CEMV362  V175   ----- 01 00 10.85 -33 47 09.7 0.29470986 -- 20.436 20.233 19.894 0.687 0.563 0.362 3 0 RRc
scl-CEMV363  V329   ----- 01 00 10.79 -33 56 30.1 0.5708921 -- 20.497 20.181 19.686 1.184 1.017 0.615 0 1 RRab
scl-CEMV365  K1439  ----- 01 00 11.18 -33 47 41.9 0.3560433 -- 20.506 20.219 19.856 0.573 0.465 0.158 2 0 RRc
scl-CEMV367  V74    K4385 01 00 12.03 -33 40 36.8 0.4873910 -- 20.460 20.202 19.834 1.482 1.077 0.501 5 0 RRab
scl-CEMV369  V385   K3365 01 00 12.16 -33 47 07.3 0.6680872 -- 20.557 20.176 19.568 0.607 0.454 0.434 3 0 RRab
scl-CEMV370  V439   ----- 01 00 12.44 -33 54 43.2 0.3406171 :  20.371 20.066 19.695 1.307 0.980 0.473 2 0 RRd
scl-CEMV371  V172   ----- 01 00 13.25 -33 34 36.5 0.5610980 -- 20.599 20.295 19.755 1.421 1.047 0.626 3 0 RRab
scl-CEMV373  V171   K3907 01 00 13.89 -33 43 23.8 0.5832092 -- 20.584 20.220 19.701 0.926 0.779 0.529 3 0 RRab
scl-CEMV374  V71    K3934 01 00 14.17 -33 42 31.7 0.5189698 -- 20.234 20.089 19.736 0.986 0.743 0.323 1 0 RRd
scl-CEMV375  V72    K3760 01 00 14.13 -33 43 48.1 0.5485406 -- 20.543 20.210 19.741 1.031 0.817 0.629 1 0 RRab
scl-CEMV376  K4824  ----- 01 00 14.36 -33 35 09.6 0.3622201 -- 20.424 20.125 19.696 0.448 0.326 0.104 2 0 RRd
scl-CEMV377  V170   K4272 01 00 14.36 -33 40 36.5 0.28237618 -- 20.389 20.167 19.875 0.556 0.448 0.285 2 0 RRc
scl-CEMV378  V70    K3810 01 00 14.29 -33 42 23.1 0.6620255 -- 20.404 20.031 19.527 1.155 0.903 0.642 0 1 RRab
scl-CEMV379  V21    K3827 01 00 14.48 -33 45 34.6 0.5877233 -- 20.486 20.161 19.700 1.293 1.015 0.629 1 0 RRab
scl-CEMV380  V69    K3468 01 00 14.85 -33 46 29.2 0.29382390 -- 20.357 20.166 19.844 0.690 0.560 0.323 0 1 RRc
scl-CEMV381  V73    ----- 01 00 15.04 -33 33 52.5 0.582999  -- 20.440 20.053 19.534 0.851 0.589 0.661 1 0 RRab
scl-CEMV382  V337   ----- 01 00 15.06 -34 03 31.1 0.3485848 -- 20.338 20.093 19.682 0.748 0.601 0.582 0 1 RRc
scl-CEMV384  V23    ----- 01 00 15.65 -33 50 43.4 0.5094098 -- 20.462 20.209 19.791 1.452 1.197 0.654 0 1 RRab
scl-CEMV385  V19    K4689 01 00 16.19 -33 38 28.7 0.6392005 -- 20.475 20.118 19.580 1.205 0.954 0.649 0 1 RRab
scl-CEMV386  V169   K4291 01 00 16.14 -33 39 57.3 0.3879640 -- 20.408 20.109 19.696 0.592 0.405 0.279 3 0 RRd
scl-CEMV387  ----   ----- 01 00 16.15 -33 43 59.2 0.3731906 -- 20.403 20.218 19.945 0.190 0.157 0.133 2 0 RRd
scl-CEMV389  V168   ----- 01 00 16.79 -33 44 13.5 0.6334073 -- 20.666 20.221 19.637 0.619 0.516 0.333 3 0 RRab
scl-CEMV390  V493   ----- 01 00 17.10 -33 50 16.8 0.2987289 -- 20.380 20.200 19.872 0.716 0.578 0.357 3 0 RRc
scl-CEMV391  V68    K4785 01 00 17.41 -33 37 11.5 0.5061131 -- 20.486 20.225 19.734 1.657 1.298 0.663 0 1 RRab
scl-CEMV392  K3777  ----- 01 00 17.76 -33 43 09.1 0.6376676 -- 20.447 20.073 19.566 1.043 0.867 0.503 3 0 RRab
scl-CEMV393  V167   ----- 01 00 17.65 -33 49 53.6 0.3799864 -- 20.380 20.099 19.698 0.519 0.410 0.224 2 0 RRd
scl-CEMV396  V67    ----- 01 00 18.17 -33 32 22.9 0.6295596 -- 20.466 20.091 19.556 1.164 0.874 0.497 0 1 RRab
scl-CEMV397  V66    K4812 01 00 18.68 -33 35 53.6 0.4823014 -- 20.454 20.160 19.746 1.467 1.280 0.846 0 1 RRab
scl-CEMV399  V7     K4263 01 00 18.95 -33 40 40.6 0.2849942 -- 20.400 20.272 19.951 0.622 0.490 0.382 2 0 RRc
scl-CEMV400  V20    K3801 01 00 19.18 -33 42 29.2 0.3743659 -- 20.338 20.028 19.606 0.494 0.476 0.445 1 0 RRc
scl-CEMV401  V107   K4277 01 00 19.44 -33 40 18.4 0.3063053 -- 20.380 20.186 19.874 0.685 0.533 0.200 0 1 RRc
scl-CEMV402  V244   ----- 01 00 19.59 -33 26 04.8 0.3700453 -- 20.353 20.103 19.670 0.614 0.497 0.248 0 1 RRc
scl-CEMV403  V65    ----- 01 00 19.78 -33 39 23.9 0.6289706 -- 20.479 20.096 19.618 1.179 0.949 0.652 5 0 RRab
scl-CEMV404  V365   K3346 01 00 19.69 -33 47 29.3 0.3575506 -- 20.454 20.181 19.741 0.552 0.450 0.258 0 1 RRc
scl-CEMV405  V64    K4793 01 00 20.01 -33 36 45.4 0.5598412 -- 20.397 20.101 19.610 1.279 1.050 0.568 0 1 RRab
scl-CEMV406  K3761  ----- 01 00 19.89 -33 43 38.0 0.6256115 -- 20.619 20.228 19.643 0.742 0.534 0.329 3 0 RRab
scl-CEMV407  V63    K3410 01 00 19.85 -33 49 02.2 0.5415092 -- 20.503 20.177 19.800 0.907 0.838 0.524 3 0 RRab
scl-CEMV408  V165   ----- 01 00 20.09 -33 31 11.8 0.6478990 -- 20.592 20.205 19.688 0.782 0.699 0.367 0 1 RRab
scl-CEMV409  V466   K4309 01 00 20.04 -33 39 23.0 0.5542149 -- 20.466 20.125 19.613 1.149 0.895 0.440 2 0 RRab
scl-CEMV411  V62    K3938 01 00 20.55 -33 42 19.3 0.3797752 -- 20.322 20.093 19.681 0.408 0.334 0.188 2 0 RRd
scl-CEMV413  V465   ----- 01 00 20.88 -33 29 05.0 0.5365231 -- 20.481 20.210 19.748 1.484 1.186 0.525 0 1 RRab
scl-CEMV414  V61    K4786 01 00 20.91 -33 37 08.1 0.5372869 -- 20.412 20.132 19.689 1.594 1.300 0.715 0 1 RRab
scl-CEMV415  V223   K3413 01 00 21.18 -33 48 52.2 0.3595365 -- 20.442 20.199 19.774 0.521 0.441 0.247 0 1 RRc
scl-CEMV416  K3832  ----- 01 00 21.41 -33 45 19.3 0.3564990 -- 20.386 20.156 19.716 0.549 0.377 0.073 2 0 RRd
scl-CEMV417  V163   K3888 01 00 21.93 -33 43 44.3 0.6080575 -- 20.555 20.196 19.707 0.941 0.755 0.471 0 1 RRab
scl-CEMV418  K4747  ----- 01 00 21.97 -33 38 29.4 0.5919952 -- 20.603 20.234 19.684 0.944 0.726 0.355 0 1 RRab
scl-CEMV419  K3318  ----- 01 00 22.17 -33 49 14.9 0.6402408 -- 20.585 20.209 19.651 0.531 0.464 0.290 0 1 RRab
scl-CEMV420  V267   ----- 01 00 22.08 -33 55 32.9 0.3215228 -- 20.297 20.123 19.773 0.499 0.351 0.239 2 0 RRc
scl-CEMV421  V59    K3862 01 00 22.38 -33 44 29.2 0.2940870 -- 20.486 20.337 19.975 0.611 0.485 0.393 2 0 RRc
scl-CEMV422  V351   K3397 01 00 22.39 -33 47 44.5 0.5409565 -- 20.270 20.089 19.625 1.426 1.133 0.657 3 0 RRab
scl-CEMV423  K4686  ----- 01 00 22.59 -33 38 28.4 0.6160791 -- 20.654 20.221 19.679 0.794 0.547 0.388 3 0 RRab
scl-CEMV424  K4313  ----- 01 00 22.63 -33 39 04.7 0.7310871 -- 20.542 20.140 19.591 0.507 0.403 0.260 3 0 RRab
scl-CEMV425  K3320  ----- 01 00 23.35 -33 48 58.5 0.2824689 -- 20.378 20.178 19.886 0.427 0.351 0.202 0 1 RRc
scl-CEMV426  K3941  ----- 01 00 24.80 -33 42 11.5 0.3566154 -- 20.400 20.138 19.741 0.531 0.421 0.260 2 0 RRd
scl-CEMV427  K3834  ----- 01 00 25.33 -33 45 12.8 0.3752220 -- 20.295 20.008 19.535 0.489 0.375 0.155 2 0 RRc
scl-CEMV428  V58    K6050 01 00 25.58 -33 35 28.2 0.30516606 -- 20.362 20.156 19.821 0.792 0.602 0.329 0 1 RRc
scl-CEMV429  V602   K4235 01 00 25.59 -33 41 34.5 0.3556095 -- 20.399 20.144 19.764 0.562 0.432 0.276 2 0 RRd  multimode?
scl-CEMV430  K3763  ----- 01 00 25.75 -33 43 29.7 0.32216815 -- 20.359 20.140 19.801 0.686 0.575 0.342 0 1 RRc
scl-CEMV431  V57    ----- 01 00 26.24 -33 33 31.0 0.3289836 -- 20.434 20.203 19.821 0.719 0.573 0.339 0 1 RRc
scl-CEMV432  V56    K5723 01 00 27.08 -33 41 21.4 0.5660381 -- 20.529 20.213 19.669 1.116 0.888 0.571 0 1 RRab
scl-CEMV433  V224   K5747 01 00 27.32 -33 39 46.9 0.5598556 -- 20.406 20.128 19.656 1.278 1.094 0.557 0 1 RRab
scl-CEMV434  K3319  ----- 01 00 27.43 -33 49 09.6 0.5649243 -- 20.543 20.151 19.656 0.931 0.776 0.333 1 0 RRab very poor quality light curve
scl-CEMV435  V478   ----- 01 00 27.46 -34 00 57.9 0.3463719 -- 20.383 20.154 19.740 0.703 0.519 0.280 0 1 RRc
scl-CEMV436  V545   K6085 01 00 27.68 -33 36 15.2 0.3615245 -- 20.446 20.177 19.765 0.531 0.413 0.257 0 1 RRc
scl-CEMV438  V159   K5359 01 00 28.29 -33 44 03.4 0.6709552 -- 20.317 19.974 19.494 1.188 0.988 0.678 0 1 RRab
scl-CEMV439  K5354  ----- 01 00 28.40 -33 44 12.1 0.4032307 -- 20.323 20.074 19.599 0.631 0.470 0.272 2 0 RRd  split light curve; multimode? 0.68d period seems less likely
scl-CEMV440  ----   ----- 01 00 28.59 -33 52 03.2 0.6392694 -- 20.450 20.140 19.638 1.122 0.879 0.417 0 1 RRab
